아이디,국가별,성별,연령별,문1. 주요 방한 목적,한국 방문횟수(카테고리),문1-1. 한국여행 관심 계기_1순위,문3-1. 고려한 관광활동_1순위,문3-2. 고려한 관광인프라_1순위,"문10. 1인 1일 지출경비(영향치 결측, 61일 이상 결측, 국제교통비 제외)",문9-3. 총 체재기간_61일 이상 결측,숙박시설_그룹,여행동반자_그룹,방문 지역 수,주요 체재 지역,총 국내 지출경비,총 식비_비율,총 국내 교통비_비율,총 체험/활동비_비율,총 뷰티/의료비_비율,총 여행 서비스비_비율,숙박비_비율,쇼핑비_비율,기타 비용_비율
13912.0,8.0,2.0,2.0,1,2.0,2.0,5.0,5.0,179.25,5.0,4. 게스트하우스/호스텔,가족형,1,서울,896.2700000000001,0.24691220279603243,0.12345610139801622,0.0,0.0,0.0,0.3703683041940486,0.24691220279603243,0.012351188815870216
13914.0,12.0,2.0,4.0,1,1.0,10.0,11.0,6.0,258.89,9.0,1. 호텔,친구형,2,서울,2330.0,0.12875536480686695,0.08583690987124463,0.012875536480686695,0.0,0.0,0.12875536480686695,0.6437768240343348,0.0
13918.0,19.0,2.0,2.0,1,3.0,7.0,2.0,10.0,169.14,9.0,1. 호텔,친구형,2,서울,1522.27,0.21645306023241606,0.044013217103404785,0.0,0.0,0.0,0.541119512307278,0.18037536048138633,0.018038849875514858
13919.0,10.0,2.0,4.0,1,1.0,8.0,8.0,3.0,673.74,5.0,1. 호텔,직장형,1,서울,3368.7,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.22222222222222224,0.0
13925.0,16.0,2.0,2.0,1,1.0,1.0,6.0,2.0,133.72,15.0,8. 기타,친구형,1,서울,2005.83,0.2547773241002478,0.02548072369044236,0.009552155466814236,0.0,0.0,0.5732489792255575,0.1273886620501239,0.009552155466814236
13927.0,19.0,2.0,3.0,1,1.0,1.0,5.0,5.0,131.8,3.0,1. 호텔,혼자형,1,서울,395.40000000000003,0.22223065250379362,0.055563985837126954,0.02776934749620637,0.0,0.0,0.5555386949924127,0.13889731917046028,0.0
13928.0,19.0,2.0,2.0,1,1.0,7.0,4.0,5.0,249.23,13.0,1. 호텔+5. 민박/펜션,가족형,3,서울,3239.99,0.3728807804962361,0.0847471751456023,0.0,0.0,0.0,0.5084737915857765,0.033898252772385104,0.0
13933.0,7.0,1.0,3.0,1,2.0,6.0,13.0,3.0,138.52,11.0,1. 호텔,친구형,1,서울,1523.73,0.199996062294501,0.0999980311472505,0.0,0.24999835928937542,0.20000262513699935,0.0,0.20000262513699935,0.05000229699487442
13935.0,7.0,1.0,3.0,1,1.0,5.0,2.0,2.0,152.37,5.0,1. 호텔,직장형,1,서울,761.8699999999999,0.0,0.0,0.0,0.0,0.40000262511977114,0.0,0.2999986874401145,0.2999986874401145
13936.0,97.0,2.0,3.0,1,1.0,3.0,4.0,3.0,177.19,9.0,1. 호텔,혼자형,1,서울,1594.7299999999998,0.1721796166122165,0.0,0.0041323609639249284,0.0,0.0,0.688705925140933,0.12396455826378135,0.011017539019144307
13937.0,97.0,2.0,2.0,1,2.0,7.0,7.0,3.0,230.64,8.0,1. 호텔,친구형,1,서울,1845.15,0.23809446386472644,0.11904723193236322,0.05059751239736607,0.008926103568815543,0.0,0.20833536568842642,0.35714169579708965,0.01785762675121264
13938.0,7.0,1.0,3.0,1,1.0,6.0,2.0,2.0,121.9,5.0,1. 호텔,직장형,1,서울,609.49,0.12500615268503174,0.0,0.0,0.0,0.5625030763425158,0.0,0.24999589820997883,0.06249487276247355
13940.0,19.0,2.0,5.0,1,1.0,8.0,6.0,6.0,109.28,10.0,1. 호텔,혼자형,1,서울,1092.82,0.35175966764883515,0.07538295419190717,0.015071100455701762,0.0,0.0,0.45226112260024526,0.10050145495141012,0.005023700151900588
13947.0,16.0,1.0,4.0,1,1.0,1.0,4.0,5.0,119.35,12.0,1. 호텔,가족형,3,서울,1432.1899999999998,0.4371068084541856,0.07225996550736984,0.02230151027447476,0.0,0.04906471906660429,0.40142718494054563,0.0,0.01783981175681998
13949.0,16.0,2.0,4.0,1,1.0,1.0,4.0,4.0,109.02,3.0,1. 호텔,단체형,1,서울,327.07,0.39061974500871377,0.19530987250435686,0.0,0.0,0.0,0.39061974500871377,0.0,0.023450637478215672
13954.0,9.0,1.0,2.0,1,1.0,1.0,1.0,2.0,180.0,5.0,2. 모텔/여관,단체형,1,서울,900.0,0.2777777777777778,0.05555555555555555,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
13956.0,9.0,1.0,3.0,1,1.0,1.0,2.0,8.0,170.0,5.0,2. 모텔/여관,단체형,1,서울,850.0,0.23529411764705882,0.058823529411764705,0.0,0.0,0.35294117647058826,0.0,0.35294117647058826,0.0
13958.0,20.0,2.0,3.0,1,1.0,1.0,2.0,10.0,171.88,8.0,1. 호텔,가족형,3,서울,1375.0,0.10909090909090909,0.14545454545454545,0.0,0.03636363636363636,0.14545454545454545,0.36363636363636365,0.18181818181818182,0.01818181818181818
13959.0,9.0,1.0,3.0,1,2.0,5.0,2.0,3.0,125.0,8.0,2. 모텔/여관,단체형,2,서울,1000.0,0.4,0.05,0.0,0.0,0.3,0.0,0.25,0.0
13961.0,19.0,1.0,3.0,1,1.0,1.0,1.0,6.0,117.68,7.0,1. 호텔,친구형,2,서울,823.73,0.3333373799667366,0.16666868998336837,0.01332961043060226,0.0,0.0,0.43333373799667363,0.033336165976715675,0.019994415645903388
13962.0,16.0,1.0,4.0,1,1.0,3.0,6.0,9.0,315.14,3.0,1. 호텔,단체형,1,서울,945.42,0.2702714137631952,0.05405005182881683,0.0,0.0,0.0,0.675678534407988,0.0,0.0
13965.0,4.0,1.0,3.0,1,1.0,3.0,1.0,6.0,231.67,6.0,1. 호텔,친구형,1,서울,1390.0,0.28776978417266186,0.039568345323741004,0.007194244604316547,0.0,0.0,0.4316546762589928,0.2158273381294964,0.017985611510791366
13966.0,2.0,2.0,3.0,1,2.0,4.0,13.0,6.0,217.0,3.0,1. 호텔,친구형,1,서울,651.0,0.13978494623655913,0.03225806451612903,0.0,0.3225806451612903,0.0,0.16129032258064516,0.3225806451612903,0.021505376344086023
13969.0,2.0,2.0,5.0,1,4.0,10.0,2.0,4.0,170.33,3.0,1. 호텔,가족형,1,서울,511.0,0.17123287671232876,0.0273972602739726,0.0,0.0,0.5821917808219178,0.0,0.2054794520547945,0.0136986301369863
13971.0,17.0,2.0,3.0,1,3.0,2.0,12.0,3.0,157.5,8.0,1. 호텔,혼자형,1,서울,1260.0,0.1984126984126984,0.1111111111111111,0.03968253968253968,0.0,0.0,0.23809523809523808,0.3968253968253968,0.015873015873015872
13973.0,17.0,2.0,3.0,1,2.0,2.0,4.0,4.0,440.0,8.0,1. 호텔,혼자형,1,서울,3520.0,0.11363636363636363,0.028409090909090908,0.03409090909090909,0.0,0.0,0.5681818181818182,0.2556818181818182,0.0
13974.0,9.0,1.0,2.0,1,2.0,2.0,2.0,8.0,533.33,3.0,1. 호텔,혼자형,1,서울,1600.0,0.34375,0.03125,0.0,0.0,0.0,0.3125,0.3125,0.0
13984.0,13.0,2.0,2.0,1,2.0,2.0,11.0,2.0,150.0,5.0,1. 호텔,가족형,2,서울,750.0,0.2,0.06666666666666667,0.0,0.0,0.0,0.4,0.3333333333333333,0.0
13985.0,2.0,2.0,2.0,1,2.0,7.0,13.0,4.0,436.33,3.0,1. 호텔,친구형,1,서울,1309.0,0.058823529411764705,0.016042780748663103,0.0,0.10695187165775401,0.5347593582887701,0.0,0.26737967914438504,0.016042780748663103
13990.0,2.0,2.0,2.0,1,3.0,7.0,7.0,4.0,147.0,3.0,1. 호텔,혼자형,2,서울,441.0,0.07936507936507936,0.12698412698412698,0.23809523809523808,0.0,0.0,0.47619047619047616,0.0,0.07936507936507936
13993.0,2.0,2.0,5.0,1,4.0,7.0,7.0,6.0,340.2,3.0,1. 호텔,혼자형,1,서울,1020.6,0.06858710562414266,0.03429355281207133,0.08916323731138545,0.3429355281207133,0.0,0.10973936899862825,0.3429355281207133,0.012345679012345678
13995.0,4.0,2.0,2.0,1,3.0,2.0,1.0,3.0,1683.2,5.0,1. 호텔,혼자형,2,서울,8416.0,0.01188212927756654,0.00594106463878327,0.0,0.7129277566539924,0.007129277566539924,0.14258555133079848,0.1188212927756654,0.0007129277566539924
13996.0,2.0,2.0,2.0,1,4.0,7.0,7.0,4.0,255.5,2.0,1. 호텔,가족형,2,서울,511.0,0.136986301369863,0.0273972602739726,0.1780821917808219,0.0,0.0,0.136986301369863,0.3424657534246575,0.1780821917808219
13998.0,4.0,1.0,2.0,1,3.0,11.0,1.0,9.0,178.95,19.0,8. 기타,가족형,2,서울,3400.0,0.14705882352941177,0.16176470588235295,0.022058823529411766,0.0,0.0,0.22058823529411764,0.4411764705882353,0.007352941176470588
13999.0,2.0,2.0,3.0,1,4.0,7.0,7.0,4.0,100.63,4.0,1. 호텔,가족형,2,서울,402.5,0.20869565217391303,0.09565217391304348,0.05217391304347826,0.0,0.0,0.43478260869565216,0.17391304347826086,0.034782608695652174
14002.0,18.0,1.0,2.0,1,1.0,1.0,5.0,10.0,111.66,9.0,1. 호텔,친구형,1,서울,1004.95,0.43715607741678686,0.13661376187870042,0.09835315189810438,0.0,0.0,0.24590278123289716,0.054649485049007414,0.027324742524503707
14007.0,2.0,2.0,2.0,1,2.0,7.0,7.0,6.0,67.67,3.0,1. 호텔,혼자형,1,서울,203.0,0.3448275862068966,0.06896551724137931,0.0,0.0,0.0,0.3793103448275862,0.1724137931034483,0.034482758620689655
14008.0,15.0,2.0,2.0,1,1.0,8.0,4.0,6.0,204.34,5.0,1. 호텔,친구형,1,서울,1021.73,0.258904015738013,0.038836091726777135,0.0647235571041273,0.0,0.0,0.3559844577334521,0.2588942284165092,0.022657649281121232
14010.0,2.0,1.0,5.0,1,4.0,5.0,10.0,4.0,185.5,2.0,1. 호텔,혼자형,1,인천,371.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.9433962264150944,0.0,0.0
14014.0,5.0,2.0,3.0,1,1.0,8.0,11.0,4.0,261.95,6.0,1. 호텔,가족형,3,서울,1571.6799999999998,0.0,0.0,0.0,0.0,0.6938753435813907,0.0,0.3061246564186094,0.0
14015.0,2.0,2.0,4.0,1,2.0,9.0,2.0,6.0,359.33,3.0,1. 호텔,가족형,1,서울,1078.0,0.06493506493506493,0.025974025974025976,0.0,0.0,0.2597402597402597,0.0,0.6493506493506493,0.0
14016.0,5.0,2.0,2.0,1,3.0,7.0,7.0,3.0,91.64,7.0,1. 호텔,가족형,1,서울,641.5,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0
14017.0,4.0,2.0,4.0,1,1.0,11.0,1.0,8.0,45.1,10.0,1. 호텔+7. 친척 또는 친구 집,혼자형,3,서울,451.0,0.11086474501108648,0.3325942350332594,0.11086474501108648,0.0,0.0,0.0022172949002217295,0.4434589800443459,0.0
14018.0,5.0,2.0,6.0,1,3.0,8.0,1.0,8.0,288.68,6.0,1. 호텔,가족형,3,서울,1732.05,0.0,0.0,0.0,0.0,0.7407407407407408,0.0,0.2592592592592593,0.0
14019.0,5.0,2.0,3.0,1,3.0,5.0,1.0,6.0,313.27,6.0,1. 호텔+3. 콘도미니엄/리조트,가족형,2,서울,1879.6000000000001,0.040955522451585444,0.0,0.0,0.0,0.546073632687806,0.0,0.4095552245158544,0.003415620344754203
14020.0,18.0,2.0,2.0,1,1.0,8.0,9.0,2.0,148.73,24.0,1. 호텔+2. 모텔/여관+4. 게스트하우스/호스텔,혼자형,5,서울,3569.4799999999996,0.0923075630063763,0.030769187668792095,0.015385994598653028,0.1538459383439605,0.0,0.615383753375842,0.0923075630063763,0.0
14022.0,16.0,2.0,2.0,1,1.0,1.0,4.0,6.0,141.81,5.0,1. 호텔,가족형,1,서울,709.07,0.36035934392937224,0.05405672218539777,0.0,0.0,0.09008983598234306,0.4504491799117153,0.04504491799117153,0.0
14032.0,5.0,2.0,2.0,1,3.0,7.0,7.0,4.0,327.17,5.0,1. 호텔,가족형,1,서울,1635.83,0.07843113281942501,0.0,0.0,0.0,0.52941320308345,0.0,0.39215566409712505,0.0
14033.0,5.0,2.0,5.0,1,4.0,9.0,2.0,8.0,206.88,10.0,1. 호텔,가족형,2,서울,2068.86,0.17054319770308285,0.018609282406736077,0.03100741471148362,0.0,0.0,0.2325580271260501,0.5426321742408863,0.004649903811761066
14035.0,8.0,1.0,2.0,1,1.0,7.0,11.0,4.0,378.04,5.0,1. 호텔,직장형,1,서울,1890.22,0.0,0.0,0.0,0.0,0.7920771127170383,0.0,0.19801927817925957,0.009903609103702214
14037.0,10.0,1.0,3.0,1,1.0,8.0,11.0,7.0,561.45,4.0,1. 호텔,가족형,1,서울,2245.8,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
14038.0,14.0,2.0,4.0,1,1.0,1.0,1.0,4.0,67.02,4.0,7. 친척 또는 친구 집,가족형,1,서울,268.07,0.2808967806916104,0.11235871227664417,0.11235871227664417,0.0,0.18539933599432987,0.0,0.2808967806916104,0.02808967806916104
14039.0,5.0,2.0,4.0,1,4.0,2.0,5.0,4.0,949.42,6.0,1. 호텔,가족형,3,서울,5696.53,0.02252248298525594,0.0033792501751066,0.0,0.005631498473632194,0.0,0.06756744895576781,0.9008993194102375,0.0
14040.0,2.0,2.0,2.0,1,4.0,3.0,2.0,5.0,94.11,3.0,1. 호텔,가족형,1,서울,282.34000000000003,0.28926117447049654,0.10745909187504428,0.0,0.0,0.0,0.3305589006162782,0.2479280300347099,0.02479280300347099
14041.0,5.0,2.0,2.0,1,3.0,8.0,2.0,5.0,161.34,2.0,4. 게스트하우스/호스텔,혼자형,1,서울,322.67,0.2385719155793845,0.039761985929897416,0.0,0.0,0.0,0.11928595778969225,0.5964297889484612,0.005950351752564539
14042.0,10.0,2.0,3.0,1,1.0,1.0,13.0,3.0,471.62,4.0,1. 호텔,친구형,1,서울,1886.47,0.1587303270128865,0.019841290876610813,0.09920645438305406,0.11904774525966488,0.0,0.19841290876610812,0.39682581753221624,0.00793545616945936
14044.0,6.0,1.0,2.0,1,2.0,7.0,7.0,5.0,281.11,5.0,1. 호텔,친구형,1,서울,1405.53,0.22774327122153212,0.031055900621118012,0.0,0.0,0.0,0.31055900621118016,0.4140786749482402,0.016563146997929608
14046.0,15.0,2.0,6.0,1,1.0,1.0,4.0,3.0,108.21,11.0,1. 호텔,혼자형,3,서울,1190.3400000000001,0.27777777777777773,0.11111111111111109,0.0,0.0,0.0,0.5555555555555555,0.055555555555555546,0.0
14049.0,10.0,2.0,5.0,1,1.0,1.0,2.0,5.0,190.89,5.0,1. 호텔,가족형,3,서울,954.48,0.29411826334758195,0.29411826334758195,0.0196127734473221,0.0,0.0,0.19607534992875703,0.19607534992875703,0.0
14051.0,5.0,2.0,6.0,1,2.0,3.0,7.0,5.0,137.71,5.0,1. 호텔,가족형,1,서울,688.5500000000001,0.2484496405489797,0.0621160409556314,0.006215961077626897,0.0,0.0,0.37266719918669666,0.31055115823106527,0.0
14052.0,4.0,1.0,2.0,1,2.0,2.0,9.0,2.0,116.67,15.0,1. 호텔,혼자형,3,서울,1750.0,0.34285714285714286,0.11428571428571428,0.02857142857142857,0.0,0.0,0.34285714285714286,0.17142857142857143,0.0
14059.0,11.0,2.0,4.0,1,1.0,6.0,4.0,3.0,300.0,7.0,1. 호텔,가족형,1,서울,2100.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.35714285714285715,0.0
14065.0,4.0,1.0,2.0,1,1.0,1.0,13.0,8.0,215.0,10.0,1. 호텔,친구형,2,서울,2150.0,0.2558139534883721,0.009302325581395349,0.0,0.0,0.037209302325581395,0.46511627906976744,0.23255813953488372,0.0
14067.0,4.0,1.0,2.0,1,2.0,2.0,11.0,6.0,215.0,10.0,1. 호텔,직장형,1,서울,2150.0,0.27906976744186046,0.023255813953488372,0.0,0.0,0.0,0.46511627906976744,0.23255813953488372,0.0
14069.0,12.0,1.0,2.0,1,1.0,1.0,2.0,3.0,118.18,11.0,1. 호텔,가족형,1,서울,1300.0,0.15384615384615385,0.06153846153846154,0.07692307692307693,0.0,0.0,0.23076923076923078,0.46153846153846156,0.015384615384615385
14073.0,4.0,2.0,2.0,1,1.0,1.0,2.0,10.0,220.0,11.0,1. 호텔,단체형,1,서울,2420.0,0.45454545454545453,0.02066115702479339,0.008264462809917356,0.0,0.0,0.4132231404958678,0.10330578512396695,0.0
14076.0,4.0,2.0,4.0,1,1.0,11.0,16.0,12.0,139.17,12.0,1. 호텔,가족형,1,서울,1670.0,0.11976047904191617,0.023952095808383235,0.029940119760479042,0.11976047904191617,0.0,0.5389221556886228,0.11976047904191617,0.04790419161676647
14082.0,10.0,2.0,5.0,1,3.0,2.0,5.0,10.0,170.51,6.0,1. 호텔,가족형,2,부산,1023.0799999999999,0.2682879149235642,0.17073933612229739,0.0,0.0,0.0731712085076436,0.24390077022324747,0.24390077022324747,0.0
14084.0,14.0,1.0,2.0,1,2.0,8.0,2.0,3.0,307.29,3.0,1. 호텔,친구형,1,서울,921.8500000000001,0.16528719422899601,0.008265986874220317,0.0,0.0,0.0,0.41322340944839175,0.41322340944839175,0.0
14090.0,10.0,2.0,3.0,1,2.0,2.0,11.0,5.0,164.69,5.0,1. 호텔,가족형,1,서울,823.4699999999999,0.3181779542667007,0.0,0.09092013066656954,0.0,0.0,0.3636319477333722,0.22726996733335766,0.0
14095.0,9.0,2.0,3.0,1,1.0,8.0,3.0,1.0,289.33,5.0,1. 호텔,가족형,2,서울,1446.6599999999999,0.023039276678694372,0.0,0.0,0.0,0.7834114442923701,0.0,0.1843349508523081,0.009214328176627543
14101.0,14.0,2.0,1.0,1,2.0,2.0,5.0,8.0,156.88,3.0,1. 호텔,가족형,2,서울,470.63,0.12000934917026114,0.0799991500754308,0.0,0.0,0.0,0.399995750377154,0.399995750377154,0.0
14107.0,14.0,2.0,2.0,1,1.0,1.0,13.0,7.0,357.68,8.0,1. 호텔,가족형,2,서울,2861.4,0.2631578947368421,0.039473684210526314,0.0,0.07894736842105263,0.0,0.34210526315789475,0.2631578947368421,0.013157894736842105
14108.0,97.0,2.0,2.0,1,4.0,3.0,7.0,6.0,175.73,19.0,8. 기타,친구형,1,서울,3338.8399999999997,0.1315786320997712,0.016448826538558305,0.0328946580249428,0.0,0.0,0.6578931604988559,0.1480274586383295,0.013157264199542357
14110.0,5.0,2.0,2.0,1,1.0,1.0,11.0,3.0,18.6,5.0,1. 호텔,가족형,1,서울,136.85,0.41381074168797954,0.06898063573255389,0.0,0.0,0.0,0.3448301059554256,0.17237851662404094,0.0
14112.0,5.0,2.0,6.0,1,2.0,2.0,1.0,9.0,13.69,5.0,1. 호텔,가족형,1,서울,113.24,0.37504415400918406,0.156216884493112,0.0,0.0,0.0,0.31252207700459206,0.156216884493112,0.0
14115.0,9.0,2.0,4.0,1,2.0,2.0,2.0,3.0,436.8,5.0,1. 호텔,단체형,2,서울,2184.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0
14116.0,97.0,2.0,2.0,1,1.0,1.0,1.0,3.0,92.67,8.0,4. 게스트하우스/호스텔,친구형,3,서울,741.3699999999999,0.14814465111887454,0.037039534915089635,0.07407906983017927,0.14814465111887454,0.0,0.37036837206792833,0.22222372094905382,0.0
14117.0,14.0,2.0,2.0,1,1.0,5.0,2.0,3.0,140.06,5.0,1. 호텔,혼자형,1,서울,700.3000000000001,0.21505069256033127,0.14516635727545335,0.07526774239611594,0.0,0.0,0.3225760388404969,0.21505069256033127,0.026888476367271163
14118.0,9.0,1.0,4.0,1,1.0,8.0,2.0,3.0,68.57,7.0,1. 호텔,가족형,2,서울,480.0,0.234375,0.08854166666666667,0.10416666666666667,0.0,0.0,0.3645833333333333,0.1875,0.020833333333333332
14119.0,9.0,2.0,2.0,1,2.0,2.0,5.0,4.0,137.14,5.0,1. 호텔,친구형,1,서울,685.6800000000001,0.44444930579862324,0.05555069420137673,0.05555069420137673,0.0,0.0,0.3333333333333333,0.11111597246528991,0.0
14128.0,16.0,1.0,2.0,1,1.0,1.0,4.0,6.0,107.0,8.0,4. 게스트하우스/호스텔,혼자형,1,서울,855.9899999999999,0.2985081601420578,0.07462704003551444,0.029848479538312368,0.2686596806037454,0.0,0.2985081601420578,0.0,0.029848479538312368
14129.0,15.0,2.0,2.0,1,4.0,3.0,7.0,4.0,281.05,6.0,1. 호텔,혼자형,2,서울,1686.32,0.15686227999430713,0.03921556999857678,0.0,0.0,0.0,0.35294012998719104,0.2745089899900375,0.17647303002988757
14130.0,15.0,2.0,4.0,1,1.0,1.0,6.0,6.0,264.52,6.0,1. 호텔,혼자형,1,서울,1587.12,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.0,0.0,0.5,0.20833333333333334,0.0
14131.0,97.0,2.0,3.0,1,1.0,1.0,1.0,3.0,59.72,8.0,8. 기타,가족형,1,서울,477.77,0.2873558406764761,0.022981769470665804,0.0,0.0,0.0,0.5747116813529523,0.11495070849990582,0.0
14133.0,9.0,2.0,3.0,1,1.0,1.0,5.0,6.0,189.8,7.0,2. 모텔/여관,단체형,1,서울,1328.6000000000001,0.2054794520547945,0.020547945205479447,0.0068493150684931494,0.0,0.0,0.3424657534246575,0.410958904109589,0.013698630136986299
14134.0,9.0,1.0,3.0,1,1.0,1.0,10.0,5.0,144.3,7.0,1. 호텔,단체형,1,서울,1010.1,0.36036036036036034,0.036036036036036036,0.02702702702702703,0.0,0.0,0.37837837837837834,0.18018018018018017,0.018018018018018018
14135.0,15.0,1.0,2.0,1,1.0,1.0,4.0,10.0,88.17,6.0,4. 게스트하우스/호스텔,친구형,2,서울,529.05,0.24999527454871942,0.18750590681410076,0.0,0.0,0.0,0.4375011813628202,0.12499763727435971,0.0
14136.0,10.0,2.0,2.0,1,2.0,2.0,1.0,6.0,232.07,5.0,1. 호텔,친구형,1,서울,1160.33,0.12903225806451613,0.03225806451612903,0.0,0.0,0.0,0.19354838709677422,0.6451612903225807,0.0
14137.0,3.0,2.0,3.0,1,4.0,4.0,2.0,1.0,160.63,6.0,4. 게스트하우스/호스텔,혼자형,1,서울,963.8,0.09836065573770492,0.06557377049180328,0.0,0.0,0.0,0.1639344262295082,0.6557377049180328,0.01639344262295082
14138.0,3.0,1.0,2.0,1,1.0,1.0,1.0,5.0,177.75,8.0,1. 호텔,친구형,1,서울,1422.0,0.0,0.044444444444444446,0.0,0.0,0.7777777777777778,0.0,0.17777777777777778,0.0
14139.0,3.0,2.0,4.0,1,4.0,10.0,2.0,5.0,253.59,8.0,1. 호텔,가족형,1,서울,2028.72,0.3115264797507788,0.0778816199376947,0.0,0.04672897196261682,0.0,0.2336448598130841,0.3115264797507788,0.01869158878504673
14140.0,3.0,2.0,3.0,1,4.0,7.0,7.0,1.0,444.38,4.0,7. 친척 또는 친구 집,혼자형,1,서울,1777.5,0.05333333333333333,0.022222222222222223,0.8888888888888888,0.0,0.0,0.0,0.035555555555555556,0.0
14143.0,3.0,2.0,2.0,1,4.0,7.0,7.0,6.0,100.33,4.0,1. 호텔,친구형,1,서울,401.32000000000005,0.19685039370078738,0.1889763779527559,0.31496062992125984,0.0,0.0,0.2755905511811023,0.0,0.023622047244094488
14144.0,1.0,2.0,2.0,1,2.0,8.0,7.0,9.0,385.12,3.0,1. 호텔,혼자형,1,서울,1155.3600000000001,0.06024096385542167,0.024096385542168672,0.4819277108433734,0.0,0.0,0.18072289156626506,0.2409638554216867,0.012048192771084336
14145.0,1.0,2.0,1.0,1,1.0,7.0,7.0,2.0,217.15,10.0,1. 호텔,혼자형,2,서울,2171.52,0.1282051282051282,0.03205128205128205,0.38461538461538464,0.0,0.0,0.2564102564102564,0.19230769230769232,0.00641025641025641
14147.0,1.0,1.0,2.0,1,1.0,7.0,1.0,10.0,80.04,8.0,2. 모텔/여관,혼자형,1,서울,640.32,0.32608695652173914,0.06521739130434782,0.06521739130434782,0.0,0.0,0.4347826086956521,0.10869565217391303,0.0
14150.0,1.0,2.0,2.0,1,1.0,7.0,7.0,2.0,92.47,7.0,1. 호텔+5. 민박/펜션,혼자형,2,서울,647.2799999999999,0.3225806451612904,0.10752688172043012,0.18279569892473121,0.0,0.0,0.21505376344086025,0.15053763440860218,0.021505376344086027
14151.0,1.0,2.0,1.0,1,1.0,7.0,7.0,2.0,269.12,3.0,1. 호텔,혼자형,1,서울,807.36,0.17241379310344826,0.034482758620689655,0.08620689655172413,0.0,0.0,0.17241379310344826,0.5172413793103449,0.017241379310344827
14152.0,19.0,2.0,2.0,1,1.0,7.0,6.0,6.0,162.0,16.0,1. 호텔+7. 친척 또는 친구 집,복합형(가족+친구),5,경기,2592.0,0.4025424382716049,0.2542361111111111,0.012712191358024693,0.0,0.0,0.2542361111111111,0.06356095679012345,0.012712191358024693
14153.0,1.0,1.0,2.0,1,1.0,7.0,7.0,2.0,119.71,4.0,1. 호텔+5. 민박/펜션,친구형,2,서울,478.8499999999999,0.29069646026939544,0.046507256969823545,0.2703560613970972,0.0,0.0,0.29069646026939544,0.08720893808081864,0.014534823013469774
14154.0,1.0,2.0,2.0,1,4.0,10.0,7.0,11.0,78.61,4.0,7. 친척 또는 친구 집,친구형,1,서울,314.45,0.4426776912068691,0.13280330736206075,0.4028303386865957,0.0,0.0,0.0,0.0,0.02168866274447448
14155.0,1.0,1.0,3.0,1,4.0,5.0,2.0,6.0,334.08,4.0,1. 호텔,가족형,2,부산,1336.32,0.31250000000000006,0.10416666666666666,0.0,0.0,0.0,0.0625,0.5208333333333334,0.0
14156.0,97.0,1.0,3.0,1,1.0,3.0,4.0,3.0,28.08,19.0,1. 호텔,가족형,4,서울,533.5200000000001,0.20587794272004795,0.3036624681361523,0.0428849902534113,0.0,0.0,0.3430986654670865,0.0857699805068226,0.01870595291647923
14157.0,97.0,2.0,1.0,1,1.0,3.0,6.0,11.0,147.85,26.0,4. 게스트하우스/호스텔,단체형,5,제주,3844.06,0.12857239481173552,0.11428541698100446,0.014286977830731051,0.0,0.0,0.2857135424525111,0.2857135424525111,0.17142812547150668
14160.0,97.0,1.0,3.0,1,1.0,1.0,1.0,6.0,82.72,16.0,1. 호텔,가족형,2,서울,1323.47,0.2282182444634181,0.1244833656977491,0.008296372414939515,0.0,0.0,0.41493195916794484,0.20746975753133806,0.016600300724610304
14161.0,1.0,2.0,2.0,1,1.0,7.0,7.0,4.0,100.05,8.0,5. 민박/펜션,혼자형,1,서울,800.4,0.2782608695652174,0.1391304347826087,0.24347826086956523,0.0,0.0,0.3130434782608696,0.0,0.02608695652173913
14162.0,97.0,2.0,3.0,1,2.0,2.0,1.0,2.0,137.79,22.0,1. 호텔+4. 게스트하우스/호스텔,혼자형,2,서울,3031.31,0.3079724607512923,0.10144788886652965,0.03985405649702604,0.0,0.0,0.43840451817860926,0.09058129983406514,0.02173977587247758
14169.0,14.0,1.0,5.0,1,1.0,1.0,15.0,6.0,88.48,10.0,1. 호텔,가족형,1,서울,884.78,0.5106354121928616,0.0,0.0,0.0,0.0,0.42552951016071794,0.06383507764642057,0.0
14170.0,14.0,1.0,2.0,1,1.0,1.0,15.0,6.0,105.42,10.0,1. 호텔,가족형,1,서울,1054.2,0.42857142857142855,0.03571428571428571,0.0,0.0,0.0,0.35714285714285715,0.17857142857142858,0.0
14174.0,4.0,2.0,2.0,1,1.0,8.0,4.0,3.0,321.43,7.0,1. 호텔,친구형,1,서울,2250.0,0.3111111111111111,0.08888888888888889,0.008888888888888889,0.0,0.0,0.4,0.17777777777777778,0.013333333333333334
