아이디,국가별,성별,연령별,문1. 주요 방한 목적,한국 방문횟수(카테고리),문1-1. 한국여행 관심 계기_1순위,문3-1. 고려한 관광활동_1순위,문3-2. 고려한 관광인프라_1순위,"문10. 1인 1일 지출경비(영향치 결측, 61일 이상 결측, 국제교통비 제외)",문9-3. 총 체재기간_61일 이상 결측,숙박시설_그룹,여행동반자_그룹,방문 지역 수,주요 체재 지역
12151.0,16.0,1.0,3.0,1,3.0,2.0,12.0,3.0,162.5,12.0,1. 호텔,혼자형,1,제주
12154.0,8.0,2.0,2.0,1,4.0,7.0,7.0,6.0,142.72,4.0,4. 게스트하우스/호스텔,가족형,1,서울
12155.0,97.0,2.0,2.0,1,2.0,2.0,2.0,3.0,251.84,13.0,1. 호텔,가족형,3,서울
12156.0,1.0,2.0,1.0,1,1.0,7.0,7.0,1.0,144.1,7.0,1. 호텔,친구형,1,서울
12157.0,14.0,1.0,3.0,1,1.0,1.0,3.0,4.0,149.98,16.0,1. 호텔,친구형,2,서울
12160.0,8.0,1.0,2.0,1,1.0,1.0,12.0,4.0,162.79,5.0,1. 호텔,가족형,3,서울
12161.0,8.0,2.0,2.0,1,1.0,1.0,11.0,5.0,144.59,4.0,8. 기타,혼자형,1,서울
12162.0,8.0,2.0,2.0,1,1.0,1.0,12.0,3.0,214.2,6.0,1. 호텔,친구형,1,서울
12165.0,8.0,2.0,2.0,1,1.0,4.0,4.0,6.0,225.34,5.0,1. 호텔,가족형,2,서울
12166.0,16.0,1.0,3.0,1,1.0,1.0,1.0,10.0,204.08,7.0,1. 호텔,가족형,4,서울
12167.0,8.0,2.0,4.0,1,3.0,2.0,14.0,5.0,90.44,9.0,1. 호텔,직장형,2,전남
12169.0,8.0,1.0,2.0,1,1.0,1.0,11.0,3.0,257.04,5.0,1. 호텔,단체형,1,서울
12170.0,3.0,2.0,2.0,1,1.0,7.0,1.0,6.0,159.39,6.0,1. 호텔,친구형,1,서울
12172.0,97.0,2.0,2.0,1,1.0,1.0,4.0,4.0,114.59,5.0,4. 게스트하우스/호스텔,혼자형,1,서울
12173.0,3.0,2.0,1.0,1,1.0,7.0,2.0,5.0,194.82,6.0,1. 호텔,친구형,2,서울
12174.0,16.0,2.0,3.0,1,1.0,3.0,6.0,9.0,88.84,10.0,1. 호텔,친구형,1,서울
12176.0,10.0,2.0,4.0,1,1.0,7.0,7.0,3.0,146.36,11.0,1. 호텔,친구형,3,서울
12178.0,14.0,2.0,3.0,1,1.0,1.0,4.0,3.0,74.99,4.0,8. 기타,가족형,1,서울
12179.0,3.0,2.0,6.0,1,3.0,2.0,1.0,6.0,175.81,5.0,1. 호텔,가족형,2,서울
12180.0,10.0,2.0,3.0,1,1.0,7.0,7.0,3.0,435.79,8.0,1. 호텔,친구형,2,서울
12182.0,13.0,2.0,2.0,1,1.0,3.0,1.0,3.0,385.71,7.0,1. 호텔,가족형,1,서울
12183.0,19.0,2.0,5.0,1,1.0,7.0,6.0,11.0,107.19,15.0,1. 호텔,가족형,4,서울
12184.0,2.0,2.0,2.0,1,4.0,7.0,2.0,3.0,77.63,4.0,1. 호텔,혼자형,1,서울
12186.0,10.0,2.0,2.0,1,4.0,7.0,7.0,8.0,101.65,5.0,1. 호텔,가족형,1,서울
12187.0,19.0,2.0,2.0,1,1.0,1.0,4.0,5.0,62.2,15.0,2. 모텔/여관,혼자형,3,서울
12189.0,3.0,2.0,2.0,1,2.0,7.0,7.0,6.0,148.12,5.0,4. 게스트하우스/호스텔,친구형,1,서울
12190.0,2.0,2.0,6.0,1,4.0,5.0,12.0,2.0,207.0,4.0,1. 호텔,혼자형,1,서울
12192.0,3.0,2.0,2.0,1,1.0,7.0,7.0,1.0,71.91,6.0,1. 호텔,가족형,1,서울
12194.0,19.0,2.0,4.0,1,3.0,7.0,4.0,10.0,109.13,19.0,1. 호텔+3. 콘도미니엄/리조트,가족형,3,서울
12195.0,97.0,2.0,4.0,1,1.0,7.0,5.0,6.0,110.59,9.0,8. 기타,친구형,1,서울
12196.0,19.0,1.0,3.0,1,4.0,7.0,7.0,10.0,182.54,33.0,1. 호텔,혼자형,2,서울
12198.0,3.0,2.0,3.0,1,4.0,7.0,7.0,1.0,118.34,4.0,4. 게스트하우스/호스텔,혼자형,1,서울
12200.0,97.0,2.0,2.0,1,1.0,1.0,5.0,8.0,396.14,5.0,1. 호텔,가족형,1,서울
12201.0,10.0,2.0,4.0,1,3.0,2.0,7.0,8.0,157.29,4.0,1. 호텔,가족형,1,서울
12202.0,97.0,2.0,2.0,1,1.0,3.0,8.0,5.0,66.16,8.0,4. 게스트하우스/호스텔,친구형,1,서울
12204.0,19.0,2.0,4.0,1,1.0,7.0,3.0,3.0,102.65,16.0,1. 호텔+3. 콘도미니엄/리조트,가족형,4,서울
12205.0,3.0,2.0,3.0,1,4.0,2.0,7.0,10.0,173.88,5.0,1. 호텔,가족형,1,서울
12206.0,19.0,2.0,2.0,1,1.0,7.0,10.0,3.0,99.39,14.0,8. 기타,혼자형,1,서울
12209.0,10.0,1.0,3.0,1,3.0,2.0,1.0,5.0,94.58,6.0,1. 호텔,가족형,1,서울
12210.0,14.0,2.0,2.0,1,1.0,1.0,5.0,3.0,113.19,5.0,1. 호텔,가족형,2,서울
12211.0,3.0,1.0,2.0,1,1.0,7.0,7.0,6.0,193.2,4.0,1. 호텔,혼자형,1,서울
12212.0,2.0,2.0,4.0,1,4.0,7.0,1.0,10.0,105.23,4.0,1. 호텔,혼자형,1,서울
12213.0,5.0,2.0,2.0,1,1.0,1.0,7.0,3.0,168.01,6.0,1. 호텔,혼자형,2,서울
12217.0,3.0,2.0,4.0,1,3.0,7.0,7.0,6.0,367.08,5.0,1. 호텔,가족형,1,서울
12219.0,5.0,2.0,3.0,1,1.0,1.0,7.0,9.0,30.62,5.0,7. 친척 또는 친구 집,혼자형,1,서울
12222.0,5.0,2.0,3.0,1,4.0,2.0,7.0,2.0,118.03,8.0,1. 호텔,친구형,1,서울
12223.0,5.0,1.0,4.0,1,1.0,1.0,2.0,8.0,174.17,5.0,1. 호텔+8. 기타,가족형,2,서울
12224.0,2.0,2.0,2.0,1,3.0,7.0,7.0,4.0,144.9,5.0,1. 호텔,친구형,1,서울
12226.0,2.0,2.0,2.0,1,1.0,7.0,2.0,3.0,293.02,5.0,1. 호텔,가족형,1,서울
12227.0,5.0,1.0,3.0,1,2.0,2.0,7.0,9.0,142.79,7.0,1. 호텔,가족형,1,서울
12228.0,2.0,2.0,2.0,1,4.0,7.0,12.0,6.0,704.95,6.0,1. 호텔,친구형,1,서울
12229.0,5.0,2.0,4.0,1,4.0,10.0,13.0,8.0,334.95,4.0,1. 호텔,친구형,1,서울
12232.0,2.0,2.0,3.0,1,2.0,7.0,7.0,3.0,101.78,5.0,1. 호텔,가족형,1,서울
12233.0,5.0,2.0,5.0,1,3.0,4.0,2.0,3.0,95.7,5.0,1. 호텔,가족형,1,서울
12234.0,2.0,2.0,4.0,1,4.0,11.0,12.0,6.0,367.43,4.0,1. 호텔,가족형,1,서울
12235.0,2.0,1.0,2.0,1,1.0,1.0,2.0,4.0,109.54,4.0,1. 호텔,가족형,1,서울
12236.0,2.0,1.0,2.0,1,1.0,6.0,2.0,6.0,213.9,5.0,1. 호텔,단체형,1,서울
12237.0,12.0,2.0,4.0,1,4.0,2.0,7.0,4.0,200.0,6.0,1. 호텔,가족형,1,서울
12238.0,2.0,2.0,2.0,1,1.0,7.0,7.0,4.0,262.89,5.0,1. 호텔,친구형,1,서울
12242.0,5.0,2.0,5.0,1,3.0,2.0,1.0,2.0,164.06,5.0,1. 호텔,가족형,1,서울
12243.0,12.0,2.0,3.0,1,1.0,1.0,6.0,6.0,180.0,4.0,1. 호텔,혼자형,1,서울
12244.0,13.0,1.0,2.0,1,1.0,1.0,2.0,4.0,323.28,4.0,1. 호텔,친구형,1,서울
12245.0,5.0,1.0,5.0,1,1.0,1.0,5.0,8.0,161.63,5.0,1. 호텔,가족형,1,서울
12246.0,12.0,2.0,2.0,1,1.0,7.0,4.0,2.0,,14.0,3. 콘도미니엄/리조트,친구형,2,서울
12248.0,5.0,1.0,2.0,1,1.0,1.0,6.0,6.0,186.3,5.0,1. 호텔,가족형,1,서울
12251.0,12.0,2.0,4.0,1,1.0,1.0,3.0,3.0,72.5,10.0,1. 호텔,가족형,2,서울
12256.0,13.0,2.0,2.0,1,1.0,7.0,7.0,9.0,167.5,5.0,1. 호텔,친구형,1,서울
12262.0,14.0,1.0,4.0,1,1.0,1.0,2.0,5.0,138.34,4.0,1. 호텔,가족형,1,서울
12263.0,5.0,2.0,2.0,1,3.0,7.0,12.0,6.0,127.6,6.0,1. 호텔,혼자형,1,서울
12264.0,13.0,2.0,2.0,1,1.0,7.0,1.0,8.0,66.74,13.0,4. 게스트하우스/호스텔,친구형,2,서울
12265.0,5.0,2.0,1.0,1,4.0,2.0,6.0,3.0,261.58,3.0,1. 호텔,친구형,1,서울
12266.0,13.0,2.0,3.0,1,2.0,7.0,2.0,2.0,57.45,7.0,1. 호텔,친구형,1,서울
12268.0,5.0,2.0,2.0,1,1.0,7.0,13.0,5.0,644.38,4.0,1. 호텔,혼자형,1,서울
12269.0,13.0,2.0,4.0,1,1.0,1.0,1.0,4.0,150.0,8.0,3. 콘도미니엄/리조트,가족형,1,서울
12270.0,4.0,1.0,3.0,1,2.0,2.0,5.0,6.0,336.67,6.0,1. 호텔,가족형,2,서울
12271.0,5.0,2.0,3.0,1,2.0,10.0,1.0,9.0,300.98,5.0,1. 호텔,가족형,1,제주
12272.0,13.0,2.0,3.0,1,1.0,9.0,4.0,6.0,256.83,6.0,4. 게스트하우스/호스텔,혼자형,1,서울
12273.0,16.0,1.0,2.0,1,1.0,3.0,6.0,4.0,450.0,5.0,1. 호텔,친구형,1,서울
12274.0,5.0,2.0,2.0,1,2.0,7.0,6.0,4.0,178.64,9.0,5. 민박/펜션,친구형,1,서울
12275.0,20.0,2.0,2.0,1,3.0,3.0,7.0,2.0,78.79,24.0,4. 게스트하우스/호스텔,혼자형,4,서울
12281.0,5.0,2.0,3.0,1,4.0,8.0,7.0,1.0,644.38,4.0,1. 호텔,혼자형,1,서울
12283.0,3.0,2.0,3.0,1,1.0,7.0,7.0,3.0,204.79,5.0,1. 호텔,혼자형,1,서울
12284.0,5.0,2.0,3.0,1,2.0,7.0,7.0,3.0,146.1,6.0,1. 호텔,혼자형,1,서울
12285.0,3.0,2.0,1.0,1,1.0,7.0,7.0,5.0,101.11,5.0,1. 호텔,친구형,1,서울
12286.0,10.0,2.0,2.0,1,4.0,7.0,7.0,6.0,203.56,14.0,4. 게스트하우스/호스텔,친구형,1,서울
12289.0,3.0,2.0,3.0,1,1.0,1.0,13.0,3.0,245.36,5.0,1. 호텔,친구형,1,서울
12292.0,2.0,2.0,4.0,1,4.0,11.0,2.0,11.0,220.8,4.0,1. 호텔,혼자형,1,서울
12293.0,3.0,2.0,4.0,1,2.0,9.0,15.0,2.0,71.65,6.0,1. 호텔,가족형,1,서울
12294.0,3.0,2.0,1.0,1,2.0,7.0,2.0,4.0,114.58,6.0,1. 호텔,친구형,1,서울
12295.0,4.0,2.0,1.0,1,1.0,1.0,2.0,5.0,95.33,5.0,1. 호텔,친구형,1,서울
12299.0,8.0,2.0,5.0,1,2.0,2.0,6.0,5.0,248.47,5.0,1. 호텔,혼자형,1,서울
12300.0,8.0,2.0,3.0,1,1.0,1.0,2.0,4.0,205.63,5.0,1. 호텔,친구형,1,서울
12301.0,2.0,2.0,2.0,1,3.0,5.0,12.0,4.0,159.16,3.0,1. 호텔,친구형,1,서울
12302.0,10.0,2.0,4.0,1,1.0,9.0,2.0,6.0,247.04,8.0,1. 호텔,혼자형,1,서울
12304.0,2.0,2.0,2.0,1,1.0,7.0,5.0,2.0,167.9,3.0,1. 호텔,친구형,1,서울
12305.0,2.0,2.0,3.0,1,4.0,2.0,2.0,10.0,197.8,3.0,1. 호텔,친구형,1,서울
12306.0,4.0,2.0,3.0,1,1.0,5.0,1.0,9.0,131.0,10.0,1. 호텔,가족형,4,서울
12313.0,10.0,1.0,2.0,1,1.0,9.0,2.0,6.0,182.64,10.0,4. 게스트하우스/호스텔,가족형,2,서울
12314.0,11.0,1.0,2.0,1,2.0,9.0,2.0,6.0,266.25,8.0,1. 호텔,가족형,2,인천
12322.0,12.0,2.0,4.0,1,1.0,1.0,2.0,2.0,338.25,5.0,1. 호텔,가족형,4,전남
12328.0,97.0,2.0,3.0,1,1.0,1.0,3.0,3.0,214.29,7.0,1. 호텔,친구형,2,서울
12329.0,1.0,2.0,3.0,1,1.0,7.0,7.0,6.0,387.22,5.0,1. 호텔,혼자형,1,서울
12331.0,13.0,2.0,3.0,1,1.0,1.0,2.0,8.0,152.86,7.0,1. 호텔,친구형,2,서울
12336.0,9.0,2.0,5.0,1,2.0,2.0,2.0,6.0,310.29,7.0,1. 호텔,가족형,2,서울
12337.0,1.0,2.0,5.0,1,2.0,2.0,3.0,6.0,176.94,5.0,1. 호텔,가족형,1,서울
12341.0,6.0,2.0,2.0,1,1.0,1.0,2.0,6.0,207.42,9.0,1. 호텔,혼자형,1,서울
12348.0,2.0,2.0,5.0,1,4.0,10.0,5.0,4.0,132.25,3.0,1. 호텔,가족형,1,서울
12349.0,2.0,2.0,6.0,1,4.0,2.0,1.0,5.0,105.8,3.0,1. 호텔,친구형,1,서울
12352.0,6.0,2.0,4.0,1,4.0,5.0,4.0,4.0,504.24,4.0,2. 모텔/여관,가족형,2,서울
12358.0,1.0,2.0,3.0,1,1.0,7.0,7.0,6.0,639.05,8.0,1. 호텔,혼자형,1,서울
12360.0,6.0,2.0,3.0,1,2.0,2.0,2.0,6.0,666.9,4.0,1. 호텔,가족형,1,서울
12364.0,14.0,1.0,1.0,1,1.0,1.0,3.0,11.0,62.88,21.0,7. 친척 또는 친구 집,혼자형,1,경기
12367.0,4.0,1.0,2.0,1,1.0,4.0,5.0,6.0,392.86,7.0,1. 호텔,혼자형,1,서울
12373.0,5.0,2.0,2.0,1,4.0,2.0,2.0,5.0,,8.0,1. 호텔,혼자형,1,서울
12377.0,2.0,2.0,2.0,1,2.0,7.0,7.0,4.0,91.49,5.0,1. 호텔,친구형,1,서울
12378.0,3.0,2.0,4.0,1,1.0,8.0,11.0,5.0,386.4,3.0,1. 호텔,가족형,2,서울
12380.0,5.0,2.0,5.0,1,3.0,8.0,11.0,5.0,204.16,4.0,1. 호텔,친구형,1,서울
12382.0,3.0,2.0,2.0,1,1.0,8.0,4.0,4.0,196.42,5.0,1. 호텔,가족형,1,서울
12383.0,5.0,1.0,4.0,1,1.0,8.0,10.0,3.0,67.75,7.0,1. 호텔,가족형,1,서울
12384.0,5.0,2.0,5.0,1,4.0,3.0,7.0,3.0,268.39,6.0,1. 호텔,직장형,1,서울
12385.0,9.0,2.0,2.0,1,1.0,7.0,2.0,10.0,105.23,8.0,4. 게스트하우스/호스텔,친구형,1,서울
12387.0,3.0,2.0,3.0,1,1.0,7.0,3.0,9.0,80.5,4.0,7. 친척 또는 친구 집,혼자형,1,서울
12390.0,5.0,1.0,2.0,1,2.0,2.0,1.0,5.0,199.6,7.0,1. 호텔,혼자형,1,서울
12392.0,1.0,2.0,1.0,1,1.0,7.0,7.0,6.0,99.22,5.0,1. 호텔,혼자형,1,서울
12394.0,5.0,2.0,3.0,1,4.0,2.0,6.0,1.0,40.91,9.0,1. 호텔,가족형,1,서울
12396.0,3.0,2.0,2.0,1,3.0,7.0,7.0,9.0,221.54,5.0,1. 호텔,가족형,1,서울
12397.0,14.0,1.0,3.0,1,1.0,1.0,3.0,11.0,244.17,7.0,1. 호텔,혼자형,2,서울
12399.0,5.0,1.0,3.0,1,4.0,4.0,5.0,3.0,205.01,6.0,1. 호텔,가족형,1,서울
12401.0,17.0,2.0,4.0,1,1.0,1.0,2.0,10.0,375.83,6.0,7. 친척 또는 친구 집,혼자형,1,서울
12405.0,2.0,2.0,2.0,1,2.0,7.0,2.0,5.0,232.53,4.0,1. 호텔,친구형,1,서울
12406.0,2.0,1.0,2.0,1,1.0,10.0,11.0,4.0,240.35,3.0,1. 호텔,친구형,1,서울
12410.0,8.0,2.0,1.0,1,2.0,2.0,11.0,4.0,72.9,31.0,1. 호텔,혼자형,1,서울
12413.0,13.0,2.0,3.0,1,1.0,7.0,5.0,3.0,167.5,11.0,1. 호텔,단체형,2,서울
12415.0,1.0,2.0,2.0,1,1.0,7.0,7.0,4.0,446.47,5.0,1. 호텔,친구형,2,서울
12417.0,15.0,1.0,5.0,1,1.0,8.0,5.0,3.0,138.98,10.0,1. 호텔+8. 기타,가족형,4,서울
12418.0,16.0,1.0,5.0,1,4.0,11.0,13.0,6.0,373.68,12.0,1. 호텔,가족형,1,서울
12420.0,16.0,2.0,2.0,1,1.0,7.0,4.0,10.0,123.74,7.0,1. 호텔,가족형,1,서울
12423.0,8.0,1.0,3.0,1,2.0,2.0,4.0,6.0,86.0,8.0,1. 호텔,혼자형,2,서울
12426.0,20.0,1.0,4.0,1,1.0,1.0,9.0,3.0,437.86,7.0,1. 호텔,혼자형,3,서울
12429.0,16.0,2.0,4.0,1,1.0,7.0,7.0,5.0,360.11,8.0,1. 호텔,단체형,2,서울
12430.0,16.0,2.0,4.0,1,1.0,8.0,2.0,9.0,396.59,8.0,1. 호텔,복합형(가족+친구),2,서울
12432.0,10.0,2.0,2.0,1,1.0,7.0,7.0,6.0,200.78,8.0,1. 호텔,가족형,2,서울
12433.0,18.0,1.0,4.0,1,1.0,8.0,4.0,3.0,90.42,7.0,4. 게스트하우스/호스텔,혼자형,2,서울
12435.0,1.0,1.0,4.0,1,1.0,7.0,5.0,10.0,287.54,5.0,1. 호텔,가족형,1,서울
12438.0,10.0,2.0,2.0,1,1.0,9.0,2.0,6.0,166.55,6.0,1. 호텔,가족형,1,서울
12439.0,1.0,2.0,2.0,1,1.0,7.0,13.0,2.0,1728.01,5.0,1. 호텔,친구형,1,서울
12440.0,1.0,1.0,2.0,1,2.0,6.0,8.0,8.0,327.28,4.0,1. 호텔,친구형,1,서울
12443.0,15.0,2.0,2.0,1,2.0,4.0,11.0,10.0,281.52,15.0,1. 호텔,복합형(가족+친구),2,서울
12444.0,10.0,2.0,2.0,1,3.0,2.0,7.0,10.0,113.57,8.0,4. 게스트하우스/호스텔,가족형,1,서울
12446.0,18.0,2.0,2.0,1,1.0,1.0,5.0,10.0,78.27,29.0,4. 게스트하우스/호스텔,친구형,1,서울
12448.0,18.0,2.0,3.0,1,1.0,8.0,6.0,11.0,201.89,6.0,1. 호텔+4. 게스트하우스/호스텔,혼자형,2,부산
12449.0,10.0,2.0,3.0,1,1.0,1.0,11.0,2.0,94.21,11.0,4. 게스트하우스/호스텔,가족형,1,서울
12451.0,2.0,1.0,2.0,1,1.0,10.0,2.0,6.0,289.8,2.0,1. 호텔,혼자형,1,서울
12452.0,3.0,1.0,3.0,1,1.0,1.0,1.0,2.0,203.93,3.0,1. 호텔,혼자형,1,서울
12454.0,19.0,2.0,2.0,1,1.0,4.0,1.0,3.0,140.78,15.0,1. 호텔,단체형,3,서울
12455.0,3.0,1.0,3.0,1,1.0,5.0,12.0,3.0,276.92,5.0,1. 호텔,직장형,2,서울
12456.0,1.0,1.0,3.0,1,2.0,9.0,10.0,5.0,304.54,5.0,8. 기타,친구형,1,서울
12458.0,18.0,2.0,3.0,1,4.0,3.0,16.0,2.0,58.31,7.0,4. 게스트하우스/호스텔,혼자형,1,서울
12459.0,3.0,1.0,3.0,1,1.0,1.0,11.0,11.0,291.73,5.0,1. 호텔,직장형,2,서울
12460.0,1.0,2.0,5.0,1,2.0,6.0,2.0,6.0,156.99,7.0,1. 호텔,가족형,1,서울
12461.0,20.0,1.0,2.0,1,4.0,2.0,8.0,6.0,91.67,9.0,1. 호텔,복합형(가족+친구),2,부산
12462.0,19.0,2.0,2.0,1,1.0,8.0,3.0,3.0,104.36,8.0,8. 기타,가족형,1,서울
12464.0,20.0,1.0,4.0,1,2.0,4.0,11.0,3.0,121.43,21.0,7. 친척 또는 친구 집,혼자형,1,서울
12465.0,19.0,2.0,2.0,1,1.0,7.0,2.0,6.0,86.26,21.0,4. 게스트하우스/호스텔,친구형,2,서울
12468.0,3.0,1.0,1.0,1,1.0,1.0,2.0,5.0,122.5,7.0,1. 호텔,가족형,2,서울
12469.0,3.0,2.0,4.0,1,1.0,4.0,2.0,1.0,334.88,5.0,1. 호텔,직장형,2,서울
12473.0,1.0,2.0,2.0,1,1.0,7.0,7.0,2.0,130.91,6.0,5. 민박/펜션,친구형,1,서울
12474.0,1.0,2.0,4.0,1,2.0,5.0,11.0,1.0,252.96,7.0,1. 호텔,가족형,2,서울
12475.0,1.0,2.0,3.0,1,2.0,7.0,7.0,1.0,151.58,7.0,1. 호텔,가족형,2,서울
12476.0,16.0,1.0,3.0,1,1.0,1.0,5.0,3.0,387.08,6.0,1. 호텔,혼자형,2,서울
12477.0,16.0,2.0,1.0,1,1.0,7.0,6.0,4.0,50.98,29.0,4. 게스트하우스/호스텔,친구형,4,서울
12478.0,1.0,2.0,3.0,1,1.0,7.0,7.0,6.0,234.26,5.0,5. 민박/펜션,친구형,1,서울
12479.0,3.0,2.0,2.0,1,3.0,7.0,14.0,8.0,164.86,5.0,5. 민박/펜션,친구형,1,서울
12480.0,97.0,2.0,4.0,1,1.0,1.0,7.0,3.0,92.41,31.0,8. 기타,가족형,3,서울
12482.0,1.0,2.0,3.0,1,1.0,7.0,7.0,4.0,229.67,6.0,1. 호텔,친구형,1,서울
12486.0,20.0,2.0,4.0,1,1.0,1.0,1.0,2.0,140.38,13.0,8. 기타,혼자형,2,서울
12487.0,97.0,2.0,3.0,1,2.0,2.0,2.0,4.0,127.99,15.0,1. 호텔,혼자형,2,서울
12488.0,1.0,2.0,4.0,1,2.0,7.0,2.0,1.0,161.34,6.0,1. 호텔,복합형(가족+친구),1,서울
12490.0,2.0,2.0,2.0,1,4.0,7.0,12.0,6.0,125.06,4.0,1. 호텔,가족형,1,서울
12491.0,2.0,2.0,5.0,1,4.0,7.0,2.0,6.0,119.37,5.0,1. 호텔,가족형,1,서울
12493.0,16.0,2.0,3.0,1,1.0,3.0,4.0,3.0,159.54,7.0,1. 호텔,혼자형,2,서울
12499.0,97.0,2.0,2.0,1,1.0,1.0,6.0,9.0,95.4,13.0,1. 호텔+4. 게스트하우스/호스텔,가족형,2,서울
12500.0,97.0,1.0,3.0,1,1.0,1.0,4.0,6.0,193.71,4.0,1. 호텔,혼자형,1,서울
12501.0,1.0,1.0,1.0,1,1.0,3.0,16.0,1.0,923.26,5.0,1. 호텔,혼자형,2,인천
12503.0,2.0,2.0,2.0,1,3.0,8.0,11.0,4.0,185.15,3.0,1. 호텔,친구형,1,서울
12508.0,2.0,2.0,2.0,1,4.0,5.0,2.0,4.0,153.18,5.0,1. 호텔,친구형,1,서울
12510.0,2.0,1.0,5.0,1,4.0,2.0,1.0,9.0,151.8,4.0,1. 호텔,가족형,1,서울
12511.0,2.0,2.0,5.0,1,1.0,9.0,11.0,5.0,173.65,3.0,1. 호텔,가족형,1,서울
12517.0,17.0,2.0,4.0,1,2.0,2.0,5.0,6.0,40.91,33.0,1. 호텔+7. 친척 또는 친구 집,혼자형,2,대전
12518.0,17.0,1.0,3.0,1,2.0,8.0,7.0,6.0,32.5,34.0,1. 호텔+7. 친척 또는 친구 집,기타형,4,대전
12521.0,2.0,2.0,5.0,1,2.0,2.0,3.0,5.0,68.23,6.0,1. 호텔,가족형,2,서울
12522.0,16.0,2.0,2.0,1,1.0,1.0,6.0,4.0,170.62,9.0,1. 호텔,가족형,2,서울
12526.0,15.0,2.0,2.0,1,1.0,1.0,9.0,10.0,204.13,5.0,1. 호텔,친구형,1,서울
12528.0,1.0,2.0,4.0,1,2.0,2.0,2.0,4.0,242.53,5.0,1. 호텔,가족형,1,서울
12531.0,1.0,1.0,2.0,1,1.0,9.0,1.0,3.0,165.77,5.0,1. 호텔,혼자형,2,서울
12535.0,5.0,2.0,4.0,1,2.0,2.0,10.0,5.0,504.45,5.0,1. 호텔,가족형,2,서울
12539.0,16.0,1.0,2.0,1,1.0,1.0,4.0,4.0,65.99,8.0,1. 호텔,친구형,1,서울
12540.0,5.0,1.0,4.0,1,4.0,2.0,2.0,6.0,353.03,4.0,1. 호텔,가족형,1,서울
12541.0,1.0,2.0,3.0,1,1.0,7.0,1.0,6.0,302.01,6.0,1. 호텔,친구형,1,서울
12543.0,5.0,1.0,2.0,1,1.0,1.0,12.0,10.0,170.13,6.0,1. 호텔,가족형,1,서울
12548.0,3.0,2.0,3.0,1,3.0,8.0,10.0,3.0,163.3,7.0,1. 호텔,친구형,2,서울
12551.0,4.0,1.0,2.0,1,1.0,1.0,6.0,1.0,82.92,24.0,1. 호텔+7. 친척 또는 친구 집,혼자형,2,대구
12552.0,10.0,1.0,6.0,1,1.0,1.0,3.0,3.0,335.52,7.0,1. 호텔,가족형,2,서울
12553.0,10.0,2.0,2.0,1,1.0,3.0,2.0,6.0,53.62,30.0,"6. 학교/회사 기숙사, 연수원 등",혼자형,3,서울
12556.0,2.0,1.0,2.0,1,2.0,8.0,1.0,3.0,216.32,4.0,1. 호텔,친구형,1,서울
12561.0,3.0,1.0,3.0,1,2.0,2.0,1.0,6.0,185.15,5.0,1. 호텔,가족형,2,서울
12563.0,4.0,1.0,5.0,1,1.0,1.0,13.0,3.0,290.0,5.0,1. 호텔,가족형,1,서울
12564.0,10.0,1.0,3.0,1,2.0,8.0,10.0,5.0,93.14,6.0,1. 호텔,복합형(가족+친구),1,서울
12565.0,3.0,2.0,2.0,1,3.0,2.0,7.0,2.0,165.29,6.0,1. 호텔,친구형,1,서울
12566.0,3.0,2.0,2.0,1,1.0,7.0,7.0,4.0,135.01,7.0,1. 호텔,가족형,1,서울
12567.0,2.0,2.0,2.0,1,1.0,10.0,12.0,4.0,162.15,3.0,1. 호텔,친구형,1,서울
12573.0,4.0,2.0,6.0,1,1.0,8.0,4.0,6.0,135.71,7.0,1. 호텔+3. 콘도미니엄/리조트,복합형(가족+친구),3,서울
12574.0,3.0,2.0,3.0,1,4.0,7.0,7.0,6.0,285.29,5.0,1. 호텔,혼자형,1,서울
12575.0,10.0,2.0,4.0,1,4.0,4.0,2.0,6.0,589.73,7.0,1. 호텔,가족형,2,서울
12576.0,15.0,2.0,2.0,1,1.0,1.0,3.0,5.0,51.05,23.0,4. 게스트하우스/호스텔,친구형,4,서울
12577.0,10.0,1.0,6.0,1,4.0,2.0,2.0,3.0,159.14,6.0,1. 호텔,가족형,1,서울
12578.0,4.0,1.0,3.0,1,1.0,1.0,1.0,2.0,75.31,8.0,1. 호텔,친구형,1,서울
12579.0,3.0,2.0,5.0,1,1.0,7.0,2.0,1.0,236.67,5.0,1. 호텔,가족형,1,서울
12585.0,3.0,1.0,2.0,1,1.0,1.0,2.0,9.0,291.73,5.0,1. 호텔,가족형,1,서울
12586.0,10.0,2.0,5.0,1,1.0,1.0,2.0,10.0,450.29,6.0,1. 호텔,친구형,1,서울
12590.0,3.0,2.0,2.0,1,2.0,10.0,1.0,1.0,265.65,5.0,1. 호텔,가족형,1,서울
12591.0,15.0,1.0,3.0,1,1.0,7.0,1.0,6.0,203.09,9.0,4. 게스트하우스/호스텔+8. 기타,친구형,2,서울
12592.0,16.0,2.0,1.0,1,1.0,1.0,4.0,6.0,93.07,15.0,4. 게스트하우스/호스텔,친구형,1,서울
12593.0,1.0,2.0,2.0,1,1.0,7.0,8.0,8.0,104.33,7.0,5. 민박/펜션,혼자형,1,서울
12595.0,1.0,2.0,2.0,1,4.0,7.0,7.0,10.0,206.7,5.0,5. 민박/펜션,혼자형,1,서울
