아이디,연령별,한국 방문횟수(카테고리),문3-2. 고려한 관광인프라_1,여행동반자_그룹,방문 지역 수,여행 패턴,"문10. 1인 1일 지출경비(상하위 1% 대체, 61일 이상 결측)",문9-3. 총 체재기간_61일 이상 결측,문3-1. 고려한 관광활동_1순위,문1-1. 한국여행 관심 계기_1순위,국가별,성별,월별,문10-2. 쇼핑 항목_1,문10-2. 쇼핑 항목_2,문10-2. 쇼핑 항목_3,문10-2. 쇼핑 항목_4,문10-2. 쇼핑 항목_5,문10-2. 쇼핑 항목_6,문10-2. 쇼핑 항목_7,문10-2. 쇼핑 항목_8,문10-2. 쇼핑 항목_9,문10-2. 쇼핑 항목_10,문10-2. 쇼핑 항목_11,문10-2. 쇼핑 항목_12,문10-2. 쇼핑 항목_13,문10. 1인 지출경비(상하위 1% 대체),문9-2. 방문지역_1,문9-2. 방문지역_2,문9-2. 방문지역_3,문9-2. 방문지역_4,문9-2. 방문지역_5,문9-2. 방문지역_6,문9-2. 방문지역_7,문9-2. 방문지역_8,문9-2. 방문지역_9,문9-2. 방문지역_10,문9-2. 방문지역_11,문9-2. 방문지역_12,문9-2. 방문지역_13,문9-2. 방문지역_14,문9-2. 방문지역_15,문9-2. 방문지역_16,문9-2. 방문지역_17,문9-1. 가장 좋았던곳_1,문9-1. 가장 좋았던곳_2,문9-1. 가장 좋았던곳_3,문9-1. 가장 좋았던곳_4,문9-1. 가장 좋았던곳_5,문8-1. 만족한 활동_1,문8-1. 만족한 활동_2,문8-1. 만족한 활동_3,문8. 참여한 활동_1,문8. 참여한 활동_2,문8. 참여한 활동_3,문8. 참여한 활동_4,문8. 참여한 활동_5,문8. 참여한 활동_6,문8. 참여한 활동_7,문8. 참여한 활동_8,문8. 참여한 활동_9,문8. 참여한 활동_10,문8. 참여한 활동_11,문8. 참여한 활동_12,문8. 참여한 활동_13,문8. 참여한 활동_14,문8. 참여한 활동_15,문8. 참여한 활동_16,문8. 참여한 활동_17,문8. 참여한 활동_18,문8. 참여한 활동_19,문8. 참여한 활동_20,new_여행패턴
10921,3,재방문,여행 편의성,가족형,1,서울 단기형,460.8,5.0,도시 소비형,가성비 및 접근성,5,2,7,,2.0,3.0,4.0,,,7.0,,,,,,,2304.0,1.0,,,,,,,,,,,,,,,,,41006,,,,,2,1.0,12.0,1.0,2.0,3.0,,,,,,,,,12.0,,,,,,,,,서울 집중형
10922,2,재방문,여행 편의성,혼자형,1,서울 심층형,172.566666666667,6.0,특수 목적,경험 및 관계,2,2,7,1.0,2.0,3.0,,,,,,,,,,,1035.4,1.0,,,,,,,,,,,,,,,,,11003,,,,,1,13.0,2.0,1.0,2.0,,,,,,,,,,,13.0,,,,,,,,서울 집중형
10927,3,첫방문,안전 및 퀄리티,복합형(가족+친구),1,서울 단기형,221.778,5.0,도시 소비형,가성비 및 접근성,1,1,7,1.0,,,,,,,,9.0,,,,,1108.89,1.0,,,,,,,,,,,,,,,,,11012,,,,,2,1.0,5.0,1.0,2.0,,4.0,5.0,,,,,,,,,,,,,,,,서울 집중형
10928,3,첫방문,여행 편의성,단체형,1,서울 단기형,1369.0,5.0,경험형,K-컬처형,1,1,7,1.0,,,,5.0,,,8.0,9.0,,,,,6845.0,1.0,,,,,,,,,,,,,,,,,11047,,,,,7,5.0,1.0,1.0,2.0,,,5.0,,7.0,,,,,,,,,,,,,,서울 집중형
10929,5,첫방문,안전 및 퀄리티,직장형,1,서울 단기형,301.18,5.0,도시 소비형,경험 및 관계,1,1,7,,2.0,,,,,,,9.0,,,,,1505.9,1.0,,,,,,,,,,,,,,,,,11003,,,,,3,5.0,4.0,1.0,2.0,3.0,4.0,5.0,,7.0,,,,,,,,,,,,,,서울 집중형
10930,3,재방문,여행 편의성,친구형,1,서울 단기형,173.186666666667,3.0,도시 소비형,K-컬처형,2,2,7,1.0,,3.0,,,,,,,,,,,519.56,1.0,,,,,,,,,,,,,,,,,11522,,,,,2,1.0,8.0,1.0,2.0,,,,,,8.0,,,,,,,,,,,,,서울 집중형
10931,2,재방문,가성비,친구형,1,서울 단기형,168.95,4.0,도시 소비형,K-컬처형,2,2,7,1.0,2.0,,,,,,,,,,,,675.8,1.0,,,,,,,,,,,,,,,,,11001,,,,,1,2.0,8.0,1.0,2.0,,,,,,8.0,,,,,,,,,,,,,서울 집중형
10932,3,재방문,여행 편의성,혼자형,1,서울 심층형,175.218097333333,6.0,도시 소비형,경험 및 관계,97,1,7,,,,,,,,,,,,,,1051.308584,1.0,,,,,,,,,,,,,,,,,11002,,,,,3,4.0,6.0,,,3.0,4.0,5.0,6.0,7.0,,,10.0,,12.0,,,,,,,,,서울 집중형
10933,2,첫방문,가성비,가족형,1,서울 단기형,144.15,4.0,특수 목적,경험 및 관계,2,1,7,,2.0,,,,,,,,,,,,576.6,1.0,,,,,,,,,,,,,,,,,11005,,,,,1,2.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,서울 집중형
10934,2,재방문,여행 편의성,친구형,1,서울 단기형,206.925,4.0,경험형,K-컬처형,2,2,7,1.0,,3.0,,,,,,,,,,,827.7,1.0,,,,,,,,,,,,,,,,,11012,,,,,5,1.0,2.0,1.0,2.0,,,5.0,,,8.0,,,,,,,,,,,,,서울 집중형
10935,4,재방문,안전 및 퀄리티,가족형,1,서울 심층형,178.25,6.0,도시 소비형,경험 및 관계,2,2,7,1.0,2.0,3.0,4.0,,6.0,,,,,,,,1069.5,1.0,,,,,,,,,,,,,,,,,11506,,,,,1,13.0,14.0,1.0,2.0,,4.0,,,,,,,,,13.0,14.0,,,,,,,서울 집중형
10937,5,첫방문,여행 편의성,가족형,1,서울 단기형,186.88,5.0,도시 소비형,경험 및 관계,5,1,7,,2.0,3.0,4.0,,,,,,,,,,934.4,1.0,,,,,,,,,,,,,,,,,11012,,,,,1,2.0,5.0,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,서울 집중형
10938,3,재방문,가성비,친구형,1,서울 단기형,387.5,3.0,도시 소비형,가성비 및 접근성,2,1,7,1.0,2.0,3.0,,5.0,,,,,,,,,1162.5,1.0,,,,,,,,,,,,,,,,,11002,,,,,1,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,서울 집중형
10939,2,첫방문,여행 편의성,친구형,1,서울 단기형,250.066666666667,3.0,도시 소비형,K-컬처형,2,2,7,1.0,2.0,,,,,,,,,,,,750.2,1.0,,,,,,,,,,,,,,,,,11001,,,,,2,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,서울 집중형
10941,2,재방문,안전 및 퀄리티,혼자형,2,서울 단기형,250.066666666667,3.0,경험형,K-컬처형,2,2,7,1.0,2.0,3.0,,,,,,,,,,,750.2,1.0,2.0,,,,,,,,,,,,,,,,41017,,,,,9,8.0,1.0,1.0,2.0,,,,,,8.0,9.0,,,,,,,,,,,,서울 확산형
10942,2,재방문,안전 및 퀄리티,친구형,1,서울 단기형,151.9,4.0,도시 소비형,가성비 및 접근성,2,2,7,1.0,2.0,3.0,,,,,,,,,,,607.6,1.0,,,,,,,,,,,,,,,,,11522,,,,,1,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,서울 집중형
10943,2,재방문,가성비,가족형,1,서울 단기형,223.716666666667,4.0,특수 목적,K-컬처형,2,2,7,1.0,2.0,3.0,,,,,,,,,,,894.866666666667,1.0,,,,,,,,,,,,,,,,,11002,,,,,2,1.0,14.0,1.0,2.0,,,,,,,,,,,,14.0,,,,,,,서울 집중형
10947,3,재방문,여행 편의성,혼자형,1,서울 단기형,224.516,5.0,경험형,K-컬처형,1,2,7,,,3.0,,,,,,,,11.0,,,1122.58,1.0,,,,,,,,,,,,,,,,,11002,,,,,8,13.0,1.0,1.0,2.0,,,,,,8.0,,,,,13.0,,,,,,,,서울 집중형
10948,3,재방문,여행 편의성,친구형,2,서울 심층형,172.222222222222,9.0,"역사, 전통, 자연",경험 및 관계,4,1,7,,,,,,,,,,,,,,1550.0,1.0,,,,,,,,,,,,13.0,,,,,11516,,,,,3,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,서울 확산형
10949,3,재방문,여행 편의성,친구형,1,서울 심층형,149.942857142857,7.0,경험형,K-컬처형,5,2,7,1.0,,3.0,,,,,,,,11.0,,,1049.6,1.0,,,,,,,,,,,,,,,,,11516,,,,,8,1.0,2.0,1.0,2.0,,,5.0,,,8.0,,,,,,,,,,,,,서울 집중형
10950,3,재방문,여행 편의성,친구형,1,서울 단기형,209.25,4.0,경험형,K-컬처형,2,2,7,1.0,,,,5.0,,,,,,,,,837.0,1.0,,,,,,,,,,,,,,,,,11003,,,,,8,2.0,1.0,1.0,2.0,,,,,,8.0,,,,,,,,,,,,,서울 집중형
10951,3,재방문,여행 편의성,가족형,1,서울 심층형,59.1553333333333,6.0,도시 소비형,경험 및 관계,19,2,7,,,,,,,,,,,,,,354.932,1.0,,,,,,,,,,,,,,,,,11014,,,,,5,7.0,6.0,,,,,5.0,6.0,7.0,,,,,,,,,,,,,,서울 집중형
10953,3,재방문,여행 편의성,친구형,2,수도권/지방형(탐험가형),254.2248,5.0,경험형,경험 및 관계,16,1,7,,2.0,3.0,,,,,8.0,,,,,,1271.124,1.0,,,,,,,,,,,,,,,,17.0,50500,,,,,7,11.0,5.0,1.0,,3.0,4.0,5.0,,7.0,,,,11.0,,,,,,,,,,서울 확산형
10954,3,첫방문,안전 및 퀄리티,혼자형,2,수도권/지방형(탐험가형),1066.66666666667,6.0,특수 목적,경험 및 관계,4,2,7,,,3.0,,,,,,,10.0,,,,6400.0,1.0,,,,,,,,,,11.0,,,,,,,11001,,,,,3,5.0,7.0,,2.0,3.0,,5.0,,7.0,,,,,,13.0,,,,,,,,서울 확산형
10956,2,재방문,가성비,혼자형,1,서울 단기형,179.8,3.0,도시 소비형,경험 및 관계,2,2,7,1.0,,3.0,,,,,,,,,,,539.4,1.0,,,,,,,,,,,,,,,,,11003,,,,,1,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,서울 집중형
10957,3,재방문,가성비,친구형,2,서울 심층형,230.65625,8.0,도시 소비형,K-컬처형,13,1,7,1.0,2.0,,4.0,,6.0,,,,,,,,1845.25,1.0,,,,,,,,,,,,13.0,,,,,41051,41010.0,,,,2,1.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,서울 확산형
10958,1,첫방문,여행 편의성,단체형,2,수도권/지방형(탐험가형),163.2,8.0,특수 목적,K-컬처형,5,1,7,1.0,2.0,,,,,,,,,,12.0,,1305.6,1.0,,3.0,,,,,,,,,,,,,,,11001,,,,,1,15.0,3.0,1.0,2.0,3.0,,,,,,,,11.0,,,,15.0,,,,,,서울 확산형
10960,4,재방문,안전 및 퀄리티,가족형,1,서울 단기형,204.8,5.0,도시 소비형,K-컬처형,5,1,7,1.0,2.0,,,,,,,,,11.0,,,1024.0,1.0,,,,,,,,,,,,,,,,,11001,,,,,2,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,서울 집중형
10962,2,첫방문,여행 편의성,친구형,1,서울 심층형,268.575,10.0,경험형,K-컬처형,19,2,7,1.0,,3.0,,5.0,,,,,,,,,2685.75,1.0,,,,,,,,,,,,,,,,,11001,,,,,6,5.0,8.0,1.0,2.0,3.0,,5.0,6.0,7.0,8.0,,,,,13.0,,,,,,,,서울 집중형
10966,3,재방문,가성비,혼자형,1,서울 심층형,570.416666666667,6.0,경험형,K-컬처형,1,2,7,1.0,,3.0,,,,,,,,,,,3422.5,1.0,,,,,,,,,,,,,,,,,11002,,,,,14,2.0,1.0,1.0,2.0,,,,,,,,,11.0,,13.0,14.0,,,,,,,서울 집중형
10971,3,첫방문,가성비,가족형,4,서울 심층형,125.0,8.0,"역사, 전통, 자연",경험 및 관계,4,2,7,,2.0,3.0,,5.0,,,,,,,,,1000.0,1.0,,,,,,,,,10.0,,,13.0,,15.0,,,45502,,,,,6,5.0,3.0,1.0,2.0,3.0,,5.0,6.0,7.0,,,,,,,,,,,,,,서울 확산형
10973,2,재방문,여행 편의성,친구형,1,수도권/지방형(탐험가형),170.5,4.0,도시 소비형,K-컬처형,2,2,7,,,,,,,,,,,,,,682.0,,,,,,,,,,,,,,,,,17.0,50500,,,,,1,4.0,3.0,1.0,,3.0,4.0,,,7.0,,,,,,,,,,,,,,탐험형
10974,2,첫방문,안전 및 퀄리티,기타형,2,서울 심층형,657.142857142857,7.0,도시 소비형,경험 및 관계,4,1,7,1.0,,,,,,,,,10.0,,,,4600.0,1.0,,,,,,,,9.0,,,,,,,,,11515,,,,,5,3.0,1.0,1.0,2.0,3.0,,5.0,,,,,,,,13.0,,,,,,,,서울 확산형
10975,3,첫방문,여행 편의성,친구형,1,서울 단기형,1369.0,3.0,도시 소비형,K-컬처형,1,2,7,1.0,2.0,,,,,,,,,,,,4107.0,1.0,,,,,,,,,,,,,,,,,11513,,,,,14,2.0,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,,,,서울 집중형
10976,3,첫방문,여행 편의성,혼자형,1,서울 단기형,292.836,5.0,"역사, 전통, 자연",경험 및 관계,8,1,7,,2.0,3.0,,,,,,,,,,,1464.18,1.0,,,,,,,,,,,,,,,,,11001,,,,,3,2.0,1.0,1.0,2.0,3.0,,,,7.0,,,,,12.0,,,,,,,,,서울 집중형
10977,5,첫방문,안전 및 퀄리티,친구형,2,서울 심층형,316.666666666667,6.0,"역사, 전통, 자연",경험 및 관계,4,1,7,1.0,2.0,,,,,,,,,,,,1900.0,1.0,,3.0,,,,,,,,,,,,,,,11910,,,,,7,5.0,3.0,,2.0,3.0,,5.0,6.0,7.0,,,,,,,,,,,,,,서울 확산형
10978,4,재방문,여행 편의성,가족형,3,서울 단기형,409.6,5.0,도시 소비형,경험 및 관계,5,1,7,1.0,,,,,,7.0,,,,,,13.0,2048.0,1.0,2.0,,4.0,,,,,,,,,,,,,,42015,,,,,12,2.0,1.0,1.0,2.0,,,,,,,,,,12.0,,,,,,,,,서울 확산형
10980,5,재방문,여행 편의성,가족형,1,서울 심층형,298.666666666667,6.0,경험형,경험 및 관계,5,2,7,,2.0,,,,,,,,,11.0,,,1792.0,1.0,,,,,,,,,,,,,,,,,11002,,,,,1,2.0,3.0,1.0,2.0,3.0,,,,,8.0,,,,,,,,,,,,,서울 집중형
10984,1,재방문,안전 및 퀄리티,친구형,1,서울 심층형,213.333333333333,6.0,경험형,K-컬처형,5,2,7,,2.0,,,,,,,,,11.0,,13.0,1280.0,1.0,,,,,,,,,,,,,,,,,26006,,,,,8,2.0,7.0,1.0,2.0,,,,,7.0,8.0,,,,,,,,,,,,,서울 집중형
10986,2,첫방문,여행 편의성,친구형,2,서울 심층형,471.428571428571,7.0,도시 소비형,경험 및 관계,4,1,7,1.0,2.0,,,,,,8.0,,,,,,3300.0,1.0,2.0,,,,,,,,,,,,,,,,41003,,,,,1,5.0,2.0,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,서울 확산형
10987,2,첫방문,여행 편의성,친구형,1,서울 단기형,238.7,3.0,도시 소비형,가성비 및 접근성,2,2,7,1.0,,3.0,,,,,,,,,,,716.1,1.0,,,,,,,,,,,,,,,,,11538,,,,,1,2.0,13.0,1.0,2.0,,,,,,,,,,,13.0,,,,,,,,서울 집중형
10988,4,재방문,가성비,가족형,2,서울 단기형,537.6,5.0,특수 목적,가성비 및 접근성,5,1,7,1.0,2.0,,,,,7.0,,,,,,,2688.0,1.0,2.0,,,,,,,,,,,,,,,,11001,,,,,12,6.0,1.0,1.0,2.0,,,,6.0,,,,,,12.0,,,,,,,,,서울 확산형
10990,2,첫방문,여행 편의성,친구형,1,서울 단기형,248.0,3.0,특수 목적,K-컬처형,2,2,7,1.0,2.0,3.0,,,,,,,,,,,744.0,1.0,,,,,,,,,,,,,,,,,11538,,,,,2,1.0,13.0,1.0,2.0,,,,,,8.0,,,,,13.0,,,,,,,,서울 집중형
10991,3,재방문,여행 편의성,친구형,2,서울 단기형,512.0,5.0,도시 소비형,K-컬처형,5,1,7,1.0,2.0,,,,,7.0,,,,,,,2560.0,1.0,,,4.0,,,,,,,,,,,,,,42015,,,,,1,2.0,6.0,1.0,2.0,,,,6.0,,,,,,,,,,,,,,,서울 확산형
10992,2,첫방문,여행 편의성,가족형,4,서울 심층형,83.3333333333333,39.0,경험형,K-컬처형,4,2,7,,2.0,3.0,4.0,,,,,,,,,,3250.0,1.0,,,,5.0,,,,,,,,13.0,,,,17.0,30500,,,,,7,6.0,5.0,,,3.0,,5.0,6.0,7.0,,,,,,,,,,,,,,서울 확산형
10994,4,재방문,여행 편의성,가족형,1,서울 단기형,112.375,4.0,"역사, 전통, 자연",K-컬처형,2,2,7,1.0,2.0,3.0,,,,,,,,,,,449.5,1.0,,,,,,,,,,,,,,,,,11515,,,,,5,3.0,1.0,1.0,2.0,3.0,,5.0,,,,,,,,,,,,,,,,서울 집중형
10995,4,재방문,가성비,가족형,3,서울 단기형,704.0,5.0,도시 소비형,가성비 및 접근성,5,2,7,1.0,,,,,,7.0,,,,,,,3520.0,1.0,2.0,,4.0,,,,,,,,,,,,,,42015,,,,,12,1.0,2.0,1.0,2.0,,,,,,,,,,12.0,,,,,,,,,서울 확산형
10998,3,재방문,여행 편의성,친구형,1,서울 단기형,604.012,5.0,도시 소비형,가성비 및 접근성,10,2,7,1.0,,3.0,4.0,5.0,6.0,,,,,,,,3020.06,1.0,,,,,,,,,,,,,,,,,11522,,,,,2,13.0,14.0,,2.0,,,,,,,,,,,13.0,14.0,,,,,,,서울 집중형
11002,2,재방문,안전 및 퀄리티,혼자형,1,서울 단기형,251.1,3.0,도시 소비형,K-컬처형,2,2,7,1.0,2.0,3.0,,,,,,,,,,,753.3,1.0,,,,,,,,,,,,,,,,,11003,,,,,2,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,서울 집중형
11003,3,재방문,안전 및 퀄리티,혼자형,1,서울 심층형,202.565,6.0,경험형,K-컬처형,10,2,7,,,3.0,,,,,,,,,,,1215.39,1.0,,,,,,,,,,,,,,,,,11122,,,,,15,2.0,3.0,,2.0,3.0,,,,,,,,,,,14.0,15.0,,,,,,서울 집중형
11004,3,첫방문,가성비,가족형,1,서울 단기형,332.8,5.0,특수 목적,가성비 및 접근성,5,2,7,1.0,2.0,3.0,,,,,,,,,,,1664.0,1.0,,,,,,,,,,,,,,,,,11002,,,,,1,14.0,13.0,1.0,,3.0,,,,,,,,,,13.0,14.0,,,,,,,서울 집중형
11005,2,재방문,여행 편의성,가족형,2,서울 심층형,237.348888888889,9.0,"역사, 전통, 자연",경험 및 관계,10,1,7,1.0,,,4.0,5.0,,,,,,,,,2136.14,1.0,,,,,,,,,,,,,,,,17.0,50500,,,,,7,2.0,1.0,1.0,2.0,3.0,,5.0,,7.0,,,,,,,,,,,,,,서울 확산형
11006,5,재방문,가성비,친구형,1,서울 단기형,316.2,3.0,도시 소비형,경험 및 관계,2,2,7,1.0,2.0,,4.0,5.0,,,8.0,,,,,,948.6,1.0,,,,,,,,,,,,,,,,,11071,,,,,3,2.0,1.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,서울 집중형
11007,5,재방문,가성비,가족형,1,서울 심층형,189.411428571429,7.0,도시 소비형,가성비 및 접근성,10,2,7,,,3.0,,5.0,6.0,7.0,8.0,,,,,,1325.88,1.0,,,,,,,,,,,,,,,,,11001,,,,,2,1.0,5.0,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,서울 집중형
11017,5,재방문,가성비,가족형,2,서울 단기형,341.0,4.0,도시 소비형,가성비 및 접근성,2,2,7,,2.0,3.0,,,6.0,7.0,,,10.0,,,,1364.0,1.0,,,4.0,,,,,,,,,,,,,,11014,,,,,6,3.0,5.0,1.0,2.0,3.0,,5.0,6.0,7.0,,,,,,,,,,,,,,서울 확산형
11022,1,재방문,안전 및 퀄리티,친구형,2,서울 심층형,166.4,10.0,특수 목적,K-컬처형,5,2,7,1.0,2.0,,,,,,,,,11.0,,,1664.0,1.0,2.0,,,,,,,,,,,,,,,,11001,,,,,8,2.0,1.0,1.0,2.0,,,,,,8.0,,,,12.0,13.0,,,,,,,,서울 확산형
11027,4,재방문,여행 편의성,가족형,1,서울 단기형,888.0,4.0,도시 소비형,가성비 및 접근성,5,2,7,,,,,5.0,6.0,,,,,,,,3552.0,1.0,,,,,,,,,,,,,,,,,11001,,,,,2,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,서울 집중형
11028,4,첫방문,안전 및 퀄리티,가족형,1,서울 심층형,229.166666666667,6.0,특수 목적,경험 및 관계,12,2,7,1.0,,3.0,,5.0,,,,,,,,,1375.0,1.0,,,,,,,,,,,,,,,,,11057,11012.0,,,,2,7.0,3.0,1.0,2.0,3.0,,5.0,,7.0,,,,,,13.0,,,,,,,,서울 집중형
11031,4,첫방문,안전 및 퀄리티,가족형,3,서울 심층형,369.271818181818,11.0,도시 소비형,K-컬처형,15,2,7,1.0,2.0,3.0,4.0,,6.0,,,,10.0,11.0,,,4061.99,1.0,,,,,,,,9.0,,,,13.0,,,,,26001,,,,,1,5.0,6.0,1.0,2.0,3.0,,5.0,6.0,,,,,11.0,12.0,,,,,,,,,서울 확산형
11034,3,재방문,여행 편의성,친구형,1,수도권/지방형(탐험가형),738.933333333333,6.0,도시 소비형,K-컬처형,6,2,7,1.0,2.0,,,,,7.0,,,,,,,4433.6,,,3.0,,,,,,,,,,,,,,,11001,,,,,14,2.0,3.0,,2.0,3.0,,,,,,,,,,,14.0,,,,,,,탐험형
11036,5,재방문,가성비,친구형,1,서울 단기형,408.0,4.0,"역사, 전통, 자연",경험 및 관계,6,2,7,1.0,,3.0,4.0,,,,,,,,,,1632.0,1.0,,,,,,,,,,,,,,,,,11012,,,,,5,4.0,2.0,,2.0,,4.0,5.0,,,,,,,,,,,,,,,,서울 집중형
11038,2,재방문,여행 편의성,단체형,2,서울 심층형,295.314285714286,7.0,도시 소비형,가성비 및 접근성,6,2,7,,,3.0,4.0,5.0,,,,,,,,,2067.2,1.0,,,,,,,,,,,,13.0,,,,,11002,,,,,3,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,서울 확산형
11040,4,재방문,가성비,가족형,1,서울 단기형,299.2,5.0,"역사, 전통, 자연",K-컬처형,6,2,7,,,3.0,4.0,,,,8.0,,,,,,1496.0,1.0,,,,,,,,,,,,,,,,,11012,,,,,3,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,서울 집중형
11044,2,첫방문,여행 편의성,혼자형,3,서울 심층형,135.893333333333,30.0,경험형,경험 및 관계,19,1,7,,,3.0,4.0,,6.0,,,,,,,,4076.8,1.0,,3.0,,,,,,,,11.0,,,,,,,11002,,,,,4,2.0,,,2.0,,4.0,,,,,,,,,,,,,,,,,서울 확산형
11046,2,첫방문,여행 편의성,혼자형,1,서울 단기형,501.34,3.0,"역사, 전통, 자연",경험 및 관계,19,1,7,,,3.0,,,,,,,,,,,1504.02,1.0,,,,,,,,,,,,,,,,,11014,,,,,5,3.0,1.0,1.0,,3.0,,5.0,,,,,,,,,,,,,,,,서울 집중형
11049,4,재방문,가성비,가족형,1,서울 단기형,431.8,4.0,"역사, 전통, 자연",가성비 및 접근성,6,2,7,1.0,2.0,,4.0,5.0,,,,,,11.0,,,1727.2,1.0,,,,,,,,,,,,,,,,,11012,,,,,4,3.0,1.0,1.0,,3.0,4.0,,,,,,,,,,,,,,,,,서울 집중형
11052,6,첫방문,안전 및 퀄리티,가족형,2,서울 단기형,328.49,5.0,"역사, 전통, 자연",K-컬처형,3,2,7,1.0,2.0,,,,,,,,,,,,1642.45,1.0,2.0,,,,,,,,,,,,,,,,41001,,,,,9,12.0,5.0,1.0,2.0,,4.0,5.0,,,,9.0,,,12.0,,,,,,,,,서울 확산형
11053,3,재방문,여행 편의성,친구형,1,서울 단기형,349.98,5.0,도시 소비형,K-컬처형,3,2,7,,2.0,3.0,4.0,,,,,,,,,,1749.9,1.0,,,,,,,,,,,,,,,,,11001,,,,,2,1.0,4.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,서울 집중형
11054,2,첫방문,여행 편의성,가족형,2,수도권/지방형(탐험가형),245.6,5.0,도시 소비형,경험 및 관계,3,1,7,,2.0,3.0,,,,,,,,,,,1228.0,1.0,,3.0,,,,,,,,,,,,,,,11001,,,,,12,2.0,6.0,1.0,2.0,3.0,,5.0,6.0,,,,,,12.0,,,,,,,,,서울 확산형
11055,2,첫방문,여행 편의성,가족형,3,서울 심층형,205.093636363636,11.0,"역사, 전통, 자연",경험 및 관계,97,2,7,1.0,2.0,,,,,,,,,,,,2256.03,1.0,,,,,,,,,,,,13.0,,,,17.0,50500,,,,,5,3.0,1.0,1.0,,3.0,,5.0,6.0,7.0,,,,,,,,,,,,,,서울 확산형
11056,3,재방문,여행 편의성,복합형(가족+친구),1,서울 단기형,265.2,4.0,"역사, 전통, 자연",가성비 및 접근성,6,2,7,1.0,2.0,3.0,,5.0,,,,,,,,,1060.8,1.0,,,,,,,,,,,,,,,,,11012,,,,,5,3.0,2.0,,2.0,3.0,,5.0,,,,,,,,,,,,,,,,서울 집중형
11057,4,재방문,안전 및 퀄리티,친구형,1,서울 단기형,408.0,4.0,도시 소비형,가성비 및 접근성,6,1,7,1.0,,,,5.0,,7.0,8.0,9.0,,,,,1632.0,1.0,,,,,,,,,,,,,,,,,11012,,,,,2,5.0,6.0,,2.0,,,5.0,6.0,,,,,,,,,,,,,,,서울 집중형
11059,6,재방문,안전 및 퀄리티,가족형,2,수도권/지방형(탐험가형),44.0035714285714,14.0,"역사, 전통, 자연",경험 및 관계,1,2,7,,2.0,,,,6.0,,,,,,,13.0,616.05,1.0,2.0,,,,,,,,,,,,,,,,11055,,,,,1,4.0,11.0,1.0,,,4.0,,,,,,,11.0,,,,,,,,,,서울 확산형
11061,2,재방문,여행 편의성,혼자형,2,서울 심층형,120.0,25.0,경험형,경험 및 관계,12,2,7,,,3.0,,5.0,6.0,,,,,,,,3000.0,1.0,,,,,,,,,,,,,,,,17.0,11001,,,,,2,3.0,4.0,,2.0,3.0,4.0,,6.0,7.0,,,,,,,,,,,,,,서울 확산형
11062,2,재방문,안전 및 퀄리티,친구형,1,서울 단기형,343.4,4.0,특수 목적,가성비 및 접근성,6,2,7,1.0,,,,5.0,,,,,,,,,1373.6,1.0,,,,,,,,,,,,,,,,,41001,,,,,3,5.0,12.0,,,3.0,,5.0,,,,,,,12.0,,,,,,,,,서울 집중형
11065,3,재방문,안전 및 퀄리티,가족형,2,서울 단기형,289.68,5.0,"역사, 전통, 자연",가성비 및 접근성,6,2,7,1.0,,,,5.0,6.0,,,,,11.0,,,1448.4,1.0,,,4.0,,,,,,,,,,,,,,11012,,,,,5,3.0,2.0,,2.0,3.0,,5.0,,,,,,,,,,,,,,,,서울 확산형
11072,4,재방문,여행 편의성,가족형,1,수도권/지방형(탐험가형),429.8,5.0,"역사, 전통, 자연",K-컬처형,3,1,7,1.0,2.0,3.0,,5.0,6.0,7.0,,,,,,,2149.0,,,,,,,,,,,,,,,,,17.0,50005,,,,,1,3.0,7.0,1.0,,3.0,,,,7.0,,,,,,,,,,,,,,탐험형
11073,2,첫방문,여행 편의성,가족형,1,수도권/지방형(탐험가형),153.5,5.0,"역사, 전통, 자연",가성비 및 접근성,3,1,7,1.0,2.0,3.0,,,,,,,,,,,767.5,,,,,,,,,,,,,,,,,17.0,50003,,,,,3,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,탐험형
